0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:33:09 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2469
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:33:20 -0300] "GET /MakeAndCia/Controller?service=InserirProduto&codigo=vvv&descricao=vvv&preco-custo=11&preco-venda=11&categoria=11&fornecedor=22&qtd-estoque=22 HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:33:21 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2601
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:37:30 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:37:30 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2556
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:37:30 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:38:04 -0300] "GET /MakeAndCia/Controller?service=InserirProduto&codigo=00000&descricao=Base%20Amarela&preco-custo=12.20&preco-venda=22.80&categoria=1&fornecedor=22&qtd-estoque=50 HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:38:05 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 143
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:42:02 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:42:02 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:42:02 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 143
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:45:52 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:45:52 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:45:52 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 143
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:50:08 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:50:08 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:50:08 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 143
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:53:19 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:53:19 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:53:19 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 143
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:53:19 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:53:19 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 143
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:53:20 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:53:20 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 143
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:53:20 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:53:20 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 143
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:03:35 -0300] "GET /MakeAndCia/Controller?service=InserirProduto&codigo=00001&descricao=P%C3%B3%20compacto&preco-custo=9.00&preco-venda=12.00&categoria=1&fornecedor=11&qtd-estoque=189 HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:03:35 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:03:42 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:03:42 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2662
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:03:42 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:13:52 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:13:52 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:13:53 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:18:57 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:18:57 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2796
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:18:57 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [04/Nov/2020:20:19:26 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
